AllLandsat_EdenCode,LakeName,LandsatID,Product_Id,CloudCoverOverLake%,EO_Date,InSitu_samp_date,Days_Between_InSitu_and_EO_obv,Search_StartDate,Search_EndDate,Data_Source
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20130922_20170502_01_T1,9.674231128,22/09/2013,26/09/2013,4,12/09/2013,10/10/2013,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20131024_20170429_01_T1,2.196082303,24/10/2013,29/10/2013,5,15/10/2013,12/11/2013,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20131024_20170429_01_T1,2.196082303,24/10/2013,30/10/2013,6,16/10/2013,13/11/2013,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20131109_20170428_01_T1,10.68332163,09/11/2013,19/11/2013,10,05/11/2013,03/12/2013,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20131109_20170428_01_T1,10.68332163,09/11/2013,29/10/2013,11,15/10/2013,12/11/2013,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20131109_20170428_01_T1,10.68332163,09/11/2013,30/10/2013,10,16/10/2013,13/11/2013,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20140418_20170423_01_T1,0.081893672,18/04/2014,23/04/2014,5,09/04/2014,07/05/2014,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20140418_20170423_01_T1,0.081893672,18/04/2014,29/04/2014,11,15/04/2014,13/05/2014,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20140723_20170421_01_T1,17.1604279,23/07/2014,15/07/2014,8,01/07/2014,29/07/2014,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20140723_20170421_01_T1,17.1604279,23/07/2014,16/07/2014,7,02/07/2014,30/07/2014,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20140909_20170419_01_T1,10.62346431,09/09/2014,16/09/2014,7,02/09/2014,30/09/2014,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20140909_20170419_01_T1,10.62346431,09/09/2014,17/09/2014,8,03/09/2014,01/10/2014,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20141011_20170418_01_T1,12.31583218,11/10/2014,14/10/2014,3,30/09/2014,28/10/2014,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20141011_20170418_01_T1,12.31583218,11/10/2014,15/10/2014,4,01/10/2014,29/10/2014,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20141230_20170415_01_T1,1.833121667,30/12/2014,17/12/2014,13,03/12/2014,31/12/2014,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20150115_20170414_01_T1,0.33139859,15/01/2015,21/01/2015,6,07/01/2015,04/02/2015,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20150115_20170414_01_T1,0.33139859,15/01/2015,27/01/2015,12,13/01/2015,10/02/2015,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20150421_20170409_01_T1,0.332077849,21/04/2015,14/04/2015,7,31/03/2015,28/04/2015,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20150421_20170409_01_T1,0.332077849,21/04/2015,15/04/2015,6,01/04/2015,29/04/2015,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20150507_20170409_01_T1,9.028671764,07/05/2015,20/05/2015,13,06/05/2015,03/06/2015,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20150523_20170408_01_T1,0.120382712,23/05/2015,20/05/2015,3,06/05/2015,03/06/2015,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20150523_20170408_01_T1,0.120382712,23/05/2015,26/05/2015,3,12/05/2015,09/06/2015,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20150928_20170403_01_T1,1.780345613,28/09/2015,15/09/2015,13,01/09/2015,29/09/2015,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20150928_20170403_01_T1,1.780345613,28/09/2015,23/09/2015,5,09/09/2015,07/10/2015,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20151217_20170331_01_T1,0.028367181,17/12/2015,16/12/2015,1,02/12/2015,30/12/2015,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20151217_20170331_01_T1,0.028367181,17/12/2015,08/12/2015,9,24/11/2015,22/12/2015,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20160423_20170326_01_T1,12.54448585,23/04/2016,20/04/2016,3,06/04/2016,04/05/2016,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20160914_20170321_01_T1,0.609366617,14/09/2016,13/09/2016,1,30/08/2016,27/09/2016,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20160914_20170321_01_T1,0.609366617,14/09/2016,14/09/2016,0,31/08/2016,28/09/2016,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20161101_20170318_01_T1,11.59837997,01/11/2016,01/11/2016,0,18/10/2016,15/11/2016,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20161101_20170318_01_T1,11.59837997,01/11/2016,02/11/2016,1,19/10/2016,16/11/2016,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20170325_20170329_01_T1,0.16634703,25/03/2017,13/03/2017,12,27/02/2017,27/03/2017,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20170325_20170329_01_T1,0.16634703,25/03/2017,28/03/2017,3,14/03/2017,11/04/2017,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20170325_20170329_01_T1,0.16634703,25/03/2017,29/03/2017,4,15/03/2017,12/04/2017,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20171104_20171109_01_T1,6.637425241,04/11/2017,06/11/2017,2,23/10/2017,20/11/2017,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_206023_20171104_20171109_01_T1,6.637425241,04/11/2017,08/11/2017,4,25/10/2017,22/11/2017,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_207023_20130403_20170505_01_T1,2.204667158,03/04/2013,16/04/2013,13,02/04/2013,30/04/2013,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_207023_20130403_20170505_01_T1,2.204667158,03/04/2013,17/04/2013,14,03/04/2013,01/05/2013,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_207023_20130403_20170505_01_T1,2.204667158,03/04/2013,20/03/2013,14,06/03/2013,03/04/2013,EPA 2007 to 2017
9001680230,Pollaphuca Reservoir,Landsat8,LC08_L1TP_207023_20130403_20170505_01_T1,2.204667158,03/04/2013,21/03/2013,13,07/03/2013,04/04/2013,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206022_20130720_20170503_01_T1,0.25286341,20/07/2013,18/07/2013,2,04/07/2013,01/08/2013,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206022_20130906_20170502_01_T1,8.07768544,06/09/2013,12/09/2013,6,29/08/2013,26/09/2013,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206022_20150523_20170408_01_T1,24.30113091,23/05/2015,25/05/2015,2,11/05/2015,08/06/2015,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206022_20150928_20170403_01_T1,4.690926356,28/09/2015,01/10/2015,3,17/09/2015,15/10/2015,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206022_20151014_20170403_01_T1,1.078699374,14/10/2015,01/10/2015,13,17/09/2015,15/10/2015,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206022_20160423_20170326_01_T1,5.953853394,23/04/2016,25/04/2016,2,11/04/2016,09/05/2016,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206022_20160509_20170325_01_T1,15.73504312,09/05/2016,25/04/2016,14,11/04/2016,09/05/2016,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206022_20161101_20170318_01_T1,0.93118413,01/11/2016,19/10/2016,13,05/10/2016,02/11/2016,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206023_20130415_20170505_01_T1,11.39817892,15/04/2013,25/04/2013,10,11/04/2013,09/05/2013,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206023_20130720_20170503_01_T1,0.194457961,20/07/2013,18/07/2013,2,04/07/2013,01/08/2013,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206023_20130906_20170502_01_T1,7.802972701,06/09/2013,12/09/2013,6,29/08/2013,26/09/2013,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206023_20150523_20170408_01_T1,23.79153134,23/05/2015,25/05/2015,2,11/05/2015,08/06/2015,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206023_20150928_20170403_01_T1,4.303533149,28/09/2015,01/10/2015,3,17/09/2015,15/10/2015,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206023_20151014_20170403_01_T1,0.813550344,14/10/2015,01/10/2015,13,17/09/2015,15/10/2015,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206023_20160423_20170326_01_T1,5.788924347,23/04/2016,25/04/2016,2,11/04/2016,09/05/2016,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206023_20160509_20170325_01_T1,14.60352274,09/05/2016,25/04/2016,14,11/04/2016,09/05/2016,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_206023_20161101_20170318_01_T1,0.593158179,01/11/2016,19/10/2016,13,05/10/2016,02/11/2016,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_207022_20130711_20170503_01_T1,13.77909595,11/07/2013,18/07/2013,7,04/07/2013,01/08/2013,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_207022_20131015_20170429_01_T1,10.72137084,15/10/2013,17/10/2013,2,03/10/2013,31/10/2013,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_207022_20141103_20170418_01_T1,20.61433279,03/11/2014,23/10/2014,11,09/10/2014,06/11/2014,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_207022_20151122_20170401_01_T1,1.447554794,22/11/2015,17/11/2015,5,03/11/2015,01/12/2015,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_207022_20170503_20170515_01_T1,0.026693855,03/05/2017,26/04/2017,7,12/04/2017,10/05/2017,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_207022_20170722_20170728_01_T1,19.56583648,22/07/2017,17/07/2017,5,03/07/2017,31/07/2017,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_207023_20170503_20170515_01_T1,0.02286636,03/05/2017,26/04/2017,7,12/04/2017,10/05/2017,EPA 2007 to 2017
7001590600,Ramor ( Lough ),Landsat8,LC08_L1TP_207023_20170722_20170728_01_T1,19.36395247,22/07/2017,17/07/2017,5,03/07/2017,31/07/2017,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20130501_20180528_01_T1,18.29153519,01/05/2013,29/04/2013,2,15/04/2013,13/05/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20130517_20170504_01_T1,20.28723285,17/05/2013,20/05/2013,3,06/05/2013,03/06/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20130618_20170503_01_T1,20.8171777,18/06/2013,17/06/2013,1,03/06/2013,01/07/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20130720_20170503_01_T1,0.098857934,20/07/2013,15/07/2013,5,01/07/2013,29/07/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20130720_20170503_01_T1,0.098857934,20/07/2013,08/07/2013,12,24/06/2013,22/07/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20130805_20170503_01_T1,0.506249215,05/08/2013,19/08/2013,14,05/08/2013,02/09/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20131109_20170428_01_T1,7.438346033,09/11/2013,11/11/2013,2,28/10/2013,25/11/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20131109_20170428_01_T1,7.438346033,09/11/2013,31/10/2013,9,17/10/2013,14/11/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20140418_20170423_01_T1,0.004533958,18/04/2014,15/04/2014,3,01/04/2014,29/04/2014,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20140418_20170423_01_T1,0.004533958,18/04/2014,22/04/2014,4,08/04/2014,06/05/2014,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20140707_20170421_01_T1,20.39525574,07/07/2014,14/07/2014,7,30/06/2014,28/07/2014,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20140909_20170419_01_T1,0.005981425,09/09/2014,01/09/2014,8,18/08/2014,15/09/2014,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20140909_20170419_01_T1,0.005981425,09/09/2014,03/09/2014,6,20/08/2014,17/09/2014,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20150421_20170409_01_T1,0.071954067,21/04/2015,07/04/2015,14,24/03/2015,21/04/2015,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20150928_20170403_01_T1,23.87247218,28/09/2015,01/10/2015,3,17/09/2015,15/10/2015,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20150928_20170403_01_T1,23.87247218,28/09/2015,07/10/2015,9,23/09/2015,21/10/2015,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20151014_20170403_01_T1,0.492382663,14/10/2015,01/10/2015,13,17/09/2015,15/10/2015,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20151014_20170403_01_T1,0.492382663,14/10/2015,20/10/2015,6,06/10/2015,03/11/2015,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20151014_20170403_01_T1,0.492382663,14/10/2015,07/10/2015,7,23/09/2015,21/10/2015,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20160930_20170321_01_T1,7.023408204,30/09/2016,05/10/2016,5,21/09/2016,19/10/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20161101_20170318_01_T1,0.287909615,01/11/2016,14/11/2016,13,31/10/2016,28/11/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20161219_20170315_01_T1,0.561879556,19/12/2016,07/12/2016,12,23/11/2016,21/12/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_206023_20170917_20170929_01_T1,7.205566963,17/09/2017,06/09/2017,11,23/08/2017,20/09/2017,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20130403_20170505_01_T1,3.944259198,03/04/2013,15/04/2013,12,01/04/2013,29/04/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20130609_20170504_01_T1,0.007329127,09/06/2013,17/06/2013,8,03/06/2013,01/07/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20130711_20170503_01_T1,2.484979637,11/07/2013,15/07/2013,4,01/07/2013,29/07/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20130711_20170503_01_T1,2.484979637,11/07/2013,08/07/2013,3,24/06/2013,22/07/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20131015_20170429_01_T1,12.96433976,15/10/2013,21/10/2013,6,07/10/2013,04/11/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20131031_20170429_01_T1,5.483370173,31/10/2013,11/11/2013,11,28/10/2013,25/11/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20131031_20170429_01_T1,5.483370173,31/10/2013,21/10/2013,10,07/10/2013,04/11/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20131031_20170429_01_T1,5.483370173,31/10/2013,31/10/2013,0,17/10/2013,14/11/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20141018_20170418_01_T1,17.54394948,18/10/2014,28/10/2014,10,14/10/2014,11/11/2014,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20141018_20170418_01_T1,17.54394948,18/10/2014,07/10/2014,11,23/09/2014,21/10/2014,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20150412_20170410_01_T1,9.793544877,12/04/2015,01/04/2015,11,18/03/2015,15/04/2015,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20150412_20170410_01_T1,9.793544877,12/04/2015,07/04/2015,5,24/03/2015,21/04/2015,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20150818_20170406_01_T1,1.480329189,18/08/2015,10/08/2015,8,27/07/2015,24/08/2015,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20160210_20170330_01_T1,0.14916845,10/02/2016,08/02/2016,2,25/01/2016,22/02/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20160329_20170327_01_T1,2.90961567,29/03/2016,06/04/2016,8,23/03/2016,20/04/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20160516_20170324_01_T1,0.519079611,16/05/2016,16/05/2016,0,02/05/2016,30/05/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20160719_20170323_01_T1,1.421864395,19/07/2016,06/07/2016,13,22/06/2016,20/07/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20160804_20170322_01_T1,7.74315132,04/08/2016,16/08/2016,12,02/08/2016,30/08/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20161124_20180528_01_T1,0.730373432,24/11/2016,14/11/2016,10,31/10/2016,28/11/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20161124_20180528_01_T1,0.730373432,24/11/2016,07/12/2016,13,23/11/2016,21/12/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207022_20170503_20170515_01_T1,1.488854134,03/05/2017,20/04/2017,13,06/04/2017,04/05/2017,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20130403_20170505_01_T1,3.819299599,03/04/2013,15/04/2013,12,01/04/2013,29/04/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20130711_20170503_01_T1,2.419091785,11/07/2013,15/07/2013,4,01/07/2013,29/07/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20130711_20170503_01_T1,2.419091785,11/07/2013,08/07/2013,3,24/06/2013,22/07/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20131015_20170429_01_T1,12.2960882,15/10/2013,21/10/2013,6,07/10/2013,04/11/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20131031_20170429_01_T1,4.450321134,31/10/2013,11/11/2013,11,28/10/2013,25/11/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20131031_20170429_01_T1,4.450321134,31/10/2013,21/10/2013,10,07/10/2013,04/11/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20131031_20170429_01_T1,4.450321134,31/10/2013,31/10/2013,0,17/10/2013,14/11/2013,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20141018_20170418_01_T1,16.64306529,18/10/2014,28/10/2014,10,14/10/2014,11/11/2014,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20141018_20170418_01_T1,16.64306529,18/10/2014,07/10/2014,11,23/09/2014,21/10/2014,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20150412_20170410_01_T1,8.860268576,12/04/2015,01/04/2015,11,18/03/2015,15/04/2015,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20150412_20170410_01_T1,8.860268576,12/04/2015,07/04/2015,5,24/03/2015,21/04/2015,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20150818_20170406_01_T1,1.452856292,18/08/2015,10/08/2015,8,27/07/2015,24/08/2015,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20160210_20170330_01_T1,0.085514711,10/02/2016,08/02/2016,2,25/01/2016,22/02/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20160329_20170327_01_T1,2.726959642,29/03/2016,06/04/2016,8,23/03/2016,20/04/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20160516_20170324_01_T1,0.491498781,16/05/2016,16/05/2016,0,02/05/2016,30/05/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20160719_20170323_01_T1,1.39933035,19/07/2016,06/07/2016,13,22/06/2016,20/07/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20161124_20180528_01_T1,0.537572106,24/11/2016,14/11/2016,10,31/10/2016,28/11/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20161124_20180528_01_T1,0.537572106,24/11/2016,07/12/2016,13,23/11/2016,21/12/2016,EPA 2007 to 2017
26001570690,Sheelin ( Lough ),Landsat8,LC08_L1TP_207023_20170503_20170515_01_T1,1.428981351,03/05/2017,20/04/2017,13,06/04/2017,04/05/2017,EPA 2007 to 2017
